Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
Nilee Games and Future Technologies Pvt. Ltd,"508, 5th, Fly Edge, Building, Swami Vivekananda Rd, Meghdoot, Hari Om Nagar, Borivali West, Mumbai, Maharashtra 400092 ",Not present on google business profiles,https://www.google.com/maps/place/Nilee+Games+and+Future+Technologies+Pvt.+Ltd/data=!4m7!3m6!1s0x3be7b739ce450b55:0x9e1578b2610e2c7c!8m2!3d19.221169!4d72.8533018!16s%2Fg%2F1ptwq3ynn!19sChIJVQtFzjm35zsRfCwOYbJ4FZ4?authuser=0&hl=en&rclk=1,https://www.nileegames.com/,"['info@nileegames.com', 'nileegames@gmail.com']"
Shah Tech Website Mobile App CRM ERP Development Company Mumbai,"b-710, mangal aarambh commercial, behind McDonalds, Borivali West, Mumbai, Maharashtra 400064 ",07208727475,https://www.google.com/maps/place/Shah+Tech+Website+Mobile+App+CRM+ERP+Development+Company+Mumbai/data=!4m7!3m6!1s0x3be7b1cdf4900df7:0xc8b27946fb6b54dd!8m2!3d19.220859!4d72.851442!16s%2Fg%2F1tj3jjhk!19sChIJ9w2Q9M2x5zsR3VRr-0Z5ssg?authuser=0&hl=en&rclk=1,https://www.shahtechnologies.in/contactus.php,['Email info@shahtechnology.com']
Cymetrix Software - Salesforce Consulting Partner,"12, 1st Floor, Samrudhi Venture Park, M.I.D.C, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400093 ",08655343081,https://www.google.com/maps/place/Cymetrix+Software+-+Salesforce+Consulting+Partner/data=!4m7!3m6!1s0x3be7c82366155555:0x40132e14e6514c09!8m2!3d19.1205357!4d72.8699173!16s%2Fg%2F11fylk814h!19sChIJVVUVZiPI5zsRCUxR5hQuE0A?authuser=0&hl=en&rclk=1,https://www.cymetrixsoft.com/career/,['info@cymetrixsoft.com']
Mozar Software,"Raylon Arcade, B-104, RK Mandir Rd, near Pidilite Industries, Kondivita, Andheri East, Mumbai, Maharashtra 400059 ",09169569161,https://www.google.com/maps/place/Mozar+Software/data=!4m7!3m6!1s0x3be7c825ede07dd1:0x69e36d70b0022b5d!8m2!3d19.1151834!4d72.8707589!16s%2Fg%2F11ddx4m409!19sChIJ0X3g7SXI5zsRXSsCsHBt42k?authuser=0&hl=en&rclk=1,https://greenheavensoft.in/,"['mozarsoft@gmail.com', 'navin@greenheavensoft.in', 'abuse-contact@publicdomainregistry.com']"
AlphawareNext Tech Pvt. Ltd. | Best IT Company & Software Development Company | Web3.0 & Mobile App Development Company,"19th, Lodha Supremus, 1904, Saki Vihar Rd, Tunga Village, Chandivali, Powai, Mumbai, Maharashtra 400072 ",Not present on google business profiles,https://www.google.com/maps/place/AlphawareNext+Tech+Pvt.+Ltd.+%7C+Best+IT+Company+%26+Software+Development+Company+%7C+Web3.0+%26+Mobile+App+Development+Company/data=!4m7!3m6!1s0x3be7c984450c586d:0xf222a6211f1f49b6!8m2!3d19.1185544!4d72.8905926!16s%2Fg%2F11k3ln568g!19sChIJbVgMRYTJ5zsRtkkfHyGmIvI?authuser=0&hl=en&rclk=1,https://www.alphaware.io/,"['sales@alphaware.io', 'support@alphaware.io', 'contact our support team at support@alphaware.io', 'name@alphaware.io']"
Technobizzar - Best Website Design Company in Navi Mumbai,"A - 407, Om Rachana CHS, Plot - 3, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703 ",09322991234,https://www.google.com/maps/place/Technobizzar+-+Best+Website+Design+Company+in+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c0c646eaaac1:0xd95e1427f211b59e!8m2!3d19.0706721!4d72.9979093!16s%2Fg%2F11bt_jkhwm!19sChIJwarqRsbA5zsRnrUR8icUXtk?authuser=0&hl=en&rclk=1,https://technobizzar.com/,"['info@technobizzar.com', 'technobizzar@gmail.com']"
"Top AI, IoT Software and Mobile App Development Company - Fusion Informatics","Neelkanth Business Park, A-608, next to Vidyavihar station skywalk, Neelkanth Kingdom, Vidyavihar West, W, Mumbai, Maharashtra 400086 ",Not present on google business profiles,"https://www.google.com/maps/place/Top+AI,+IoT+Software+and+Mobile+App+Development+Company+-+Fusion+Informatics/data=!4m7!3m6!1s0x3be7c9d13fdb9329:0x432708aca042726d!8m2!3d19.0795282!4d72.8962688!16s%2Fg%2F11gjhlyncq!19sChIJKZPbP9HJ5zsRbXJCoKwIJ0M?authuser=0&hl=en&rclk=1",https://www.fusioninformatics.com/,"['sales@fusioninformatics.com', 'first@fusioninformatics.com', 'hr@fusioninformatics.com']"
Sanver India Private Limited,"Udyog Bhavan, 126, Sonawala Rd, Jay Prakash Nagar, Goregaon, Mumbai, Maharashtra 400063 ",09820401284,https://www.google.com/maps/place/Sanver+India+Private+Limited/data=!4m7!3m6!1s0x3be7b64d46f594e9:0x6524a8ea77bef98c!8m2!3d19.1618147!4d72.8507171!16s%2Fg%2F1ptyn608z!19sChIJ6ZT1Rk225zsRjPm-d-qoJGU?authuser=0&hl=en&rclk=1,https://www.sanver.com/,"['career@sanver.com', 'sales@sanver.com', 'sanjay@sanver.com', 'accounts@sanver.com']"
Nividous Software Solutions - Mumbai,"201, Embassy Chambers, Rd No. 3, Khar, Ram Krishna Nagar, Khar West, Mumbai, Maharashtra 400052 ",02226054570,https://www.google.com/maps/place/Nividous+Software+Solutions+-+Mumbai/data=!4m7!3m6!1s0x3be7c90f88995c3b:0x51e2009aa84a88f8!8m2!3d19.0720012!4d72.8395156!16s%2Fg%2F11b7m96r64!19sChIJO1yZiA_J5zsR-IhKqJoA4lE?authuser=0&hl=en&rclk=1,https://nividous.com/?utm_source=google-my-business&utm_medium=gmb&utm_campaign=gmb-mumbai,"['support@nividous.com', 'tasnim.raja@nividous.com', 'contactus@nividous.com', 'Email ID: *****@nividous.com']"
"Smarts3 | Mobile app development company in Mumbai, India","2, Super Market Arcade, Monghibai Rd, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057 ",09870295810,"https://www.google.com/maps/place/Smarts3+%7C+Mobile+app+development+company+in+Mumbai,+India/data=!4m7!3m6!1s0x3be7c91b1299cd8d:0x7d4bb98e6806e7a7!8m2!3d19.0996542!4d72.8452998!16s%2Fg%2F11j8_n60zg!19sChIJjc2ZEhvJ5zsRp-cGaI65S30?authuser=0&hl=en&rclk=1",https://smarts3.in/contact-us/,"['info@smarts3.in / hire@smarts3.in', 'name@smarts3.in', 'needhelp@zimed.com']"
Astral Technologies - Construction & Real Estate Software Company,"Sidhgiri Business Centre, Swami Vivekananda Rd, Gyan Nagar, Mhatre Wadi, Borivali, Mumbai, Maharashtra 400092 ",09324452817,https://www.google.com/maps/place/Astral+Technologies+-+Construction+%26+Real+Estate+Software+Company/data=!4m7!3m6!1s0x3be7b6ca84f52fc3:0xfaba6939e908fe81!8m2!3d19.2274818!4d72.8553102!16s%2Fg%2F1hg4xfvwf!19sChIJwy_1hMq25zsRgf4I6Tlpuvo?authuser=0&hl=en&rclk=1,https://astralrealestateerp.com/,"['namrata@astralgroup.in', 'aditi@astralgroup.in']"
Synergy Soft Solutions | Tally Partner in Mumbai | Tally Software | Tally Cloud service Provider in Mumbai,"B, 305, Mahalaxmi Centre Premises CHSL, Swami Vivekananda Rd, opp. Balbharti School, Kandivali, Irani Wadi, W, Mumbai, Maharashtra 400067 ",08108102777,https://www.google.com/maps/place/Synergy+Soft+Solutions+%7C+Tally+Partner+in+Mumbai+%7C+Tally+Software+%7C+Tally+Cloud+service+Provider+in+Mumbai/data=!4m7!3m6!1s0x3be7b62e0f139aef:0x66f96f577db78cf9!8m2!3d19.2004395!4d72.8484863!16s%2Fg%2F11rzgwqt7k!19sChIJ75oTDy625zsR-Yy3fVdv-WY?authuser=0&hl=en&rclk=1,http://synergysoft.in/,"['Info@synergysoft.in', 'Email ID : info@synergysoftwares.biz', 'sales@s3india.com', 'info@synergyforit.com', 'synergy.sandeep@gmail.com']"
OneRoof Technologies LLP - Your Trusted IT Partner,"503, Ecstasy Business Park, JSD, near CITY OF JOY, Ashok Nagar, Mulund West, Mumbai, Maharashtra 400080 ",02220814031,https://www.google.com/maps/place/OneRoof+Technologies+LLP+-+Your+Trusted+IT+Partner/data=!4m7!3m6!1s0x3be7b8e53ccf020f:0xc395e430747aa20f!8m2!3d19.1763663!4d72.9600427!16s%2Fg%2F1pzqvm24r!19sChIJDwLPPOW45zsRD6J6dDDklcM?authuser=0&hl=en&rclk=1,http://onerooftech.com/contact-us/,[]
Innovia Software,"B/202, Pallavi Bldg, 3, Veera Desai Rd, Opposite CCD, Azad Nagar, Andheri West, Mumbai, Maharashtra 400058 ",09867000586,https://www.google.com/maps/place/Innovia+Software/data=!4m7!3m6!1s0x3be7b0c542c00071:0x7003f2c0ccd68104!8m2!3d19.1300405!4d72.837882!16s%2Fg%2F1tj44cfr!19sChIJcQDAQsWw5zsRBIHWzMDyA3A?authuser=0&hl=en&rclk=1,https://innovatechno.com/,"['info@itppl.net', 'contact@innovatechno.com', 'manojr@itppl.net', 'p***@innovatechno.com', 'accounts@itppl.net', 'Email ID: *****@innoviasoftware.com']"
Mobicule Technologies Pvt. Ltd.,"5th Floor, A Wing, Gundecha Enclave, 5A, Khairani Rd, Ansa Industrial Estate, Chandivali, Andheri East, Mumbai, Maharashtra 400072 ",02242482000,https://www.google.com/maps/place/Mobicule+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x115aedf095509a4f:0x5fb4ebafced88e98!8m2!3d19.106731!4d72.888765!16s%2Fg%2F11b6hlj1wy!19sChIJT5pQlfDtWhERmI7Yzq_rtF8?authuser=0&hl=en&rclk=1,https://www.mobicule.com/Pages/ContactUs.html,"['siddharth.agarwal@mobicule.com', 'info@mobicule.com', ""first '.' last@mobicule.com"", 'accounts@mobicule.com', 'manoj.bohra@mobicule.com']"
Neebal Technologies,"SOUTH-WING, B1-007, Chandivali Farm Rd, Yadav Nagar, Chandivali, Powai, Mumbai, Maharashtra 400072 ",02228574118,https://www.google.com/maps/place/Neebal+Technologies/data=!4m7!3m6!1s0x3be7c80c0b5ae587:0xb8ff7b0fe9db9b8c!8m2!3d19.1138179!4d72.8926358!16s%2Fg%2F1tj7cj4h!19sChIJh-VaCwzI5zsRjJvb6Q97_7g?authuser=0&hl=en&rclk=1,https://www.neebal.com/,"[""first '.' last@neebal.com"", 'marketing@neebal.com', 'directors@neebal.com', 'name@neebal.com', 'ac.neebal@gmail.com']"
Saba Software India Pvt. Ltd,"A-Wing, Kanakia Wallstreet, 811/12 8th Floor, Andheri - Kurla Rd, Andheri East, Mumbai, Maharashtra 400093 ",Not present on google business profiles,https://www.google.com/maps/place/Saba+Software+India+Pvt.+Ltd/data=!4m7!3m6!1s0x3be7c83ebf4cae07:0xac7ccb966361f06a!8m2!3d19.114985!4d72.8613439!16s%2Fg%2F11cmyyb16z!19sChIJB65Mvz7I5zsRavBhY5bLfKw?authuser=0&hl=en&rclk=1,http://www.saba.com/,"['mshetye@saba.com', 'Adamle@saba.com', 'rpujari@saba.com', 'name@saba.com', 'name@halogensoftware.com', 'info@saba-adhesives.com']"
Netlynx Solutions Private Limited - Website Design and Mobile App Development Company Mumbai India,"101, 102 & 103, Tirupati Udyog Premises, I. B. Patel Road, near HP Petrol Pump, Goregaon, Mumbai, Maharashtra 400063 ",02240811111,https://www.google.com/maps/place/Netlynx+Solutions+Private+Limited+-+Website+Design+and+Mobile+App+Development+Company+Mumbai+India/data=!4m7!3m6!1s0x3be7b7b21951a7d7:0x1e8c9811e1012052!8m2!3d19.161934!4d72.857184!16s%2Fg%2F1wt3lw5g!19sChIJ16dRGbK35zsRUiAB4RGYjB4?authuser=0&hl=en&rclk=1,https://www.worldindia.com/,"['sales@worldindia.com', 'hr@worldindia.com', 'info@worldindia.com', 'info@ worldindia.com']"
Innowrap Technologies,"Unit 508, 5th Floor, Fly Edge, Building, Swami Vivekananda Rd, above Tirumala Showroom, Meghdoot, Hari Om Nagar, Borivali West, Mumbai, Maharashtra 400092 ",09769294578,https://www.google.com/maps/place/Innowrap+Technologies/data=!4m7!3m6!1s0x3be7b6f1306f4f99:0x50eb371e14adfa2d!8m2!3d19.2211631!4d72.853327!16s%2Fg%2F11ckqs7f6m!19sChIJmU9vMPG25zsRLfqtFB4361A?authuser=0&hl=en&rclk=1,https://www.innowrap.com/,"['sales@innowrap.com', 'name@innowrap.com']"
SOLIDWORKS Reseller in Mumbai - BEACON,"801, 8th Floor, Lodha Supremus III, I-Think Techno Campus, Nehru Nagar, Kanjurmarg East, Mumbai, Maharashtra 400042 ",09768973797,https://www.google.com/maps/place/SOLIDWORKS+Reseller+in+Mumbai+-+BEACON/data=!4m7!3m6!1s0x3be7c1574ae122c7:0x424d6b3fa94ef6c3!8m2!3d19.1290869!4d72.9306488!16s%2Fg%2F1ptvyw8bk!19sChIJxyLhSlfB5zsRw_ZOqT9rTUI?authuser=0&hl=en&rclk=1,https://www.beacon-india.com/contact-us?utm_source=google%20maps&utm_medium=appointment&utm_campaign=mumbai,"['jayakumar.b@beacon-india.com', 'varsha@beacon-india.com', 'info@beacon-india.com']"
Infoz Software Solution,"First Floor, Powai Plaza, 158, Central Ave, opp. Hiranandani Gardens, Hiranandani Gardens, Sainath Nagar, Powai, Mumbai, Maharashtra 400076 ",08080722622,https://www.google.com/maps/place/Infoz+Software+Solution/data=!4m7!3m6!1s0x3be7c7ef69c63daf:0x8474cdc2f383e58!8m2!3d19.1233931!4d72.913112!16s%2Fg%2F11h1rkv2x!19sChIJrz3Gae_H5zsRWD44L9xMRwg?authuser=0&hl=en&rclk=1,https://theinfoz.com/,"['info@theinfoz.com', 'info@Theinfoz.com', 'first@theinfoz.com', 'info@Theinfoz']"
T3 Softwares- CRM Software Mumbai | ERP Software Mumbai,"2nd floor, 202, Bhairaav Milestones IT Park, Rd Number 16, Neheru Nagar, Wagle Industrial Estate, Thane West, Thane, Maharashtra 400604 ",08828244863,https://www.google.com/maps/place/T3+Softwares-+CRM+Software+Mumbai+%7C+ERP+Software+Mumbai/data=!4m7!3m6!1s0x3be7b93d1babef89:0x6263b8607ebf6b9e!8m2!3d19.1956439!4d72.954441!16s%2Fg%2F1tf6knvq!19sChIJie-rGz255zsRnmu_fmC4Y2I?authuser=0&hl=en&rclk=1,http://www.t3softwares.com/,['sales@t-3soft.com']
Synergy Technology Services,"3rd floor, Citi Point, A wing-303/304, next to Metro Station Chakala (J B Nagar), J B Nagar, Andheri East, Mumbai, Maharashtra 400059 ",02240751999,https://www.google.com/maps/place/Synergy+Technology+Services/data=!4m7!3m6!1s0x3be7c810fbe3ffff:0x127d0a9da4d9caf6!8m2!3d19.1120612!4d72.8677019!16s%2Fg%2F11b5s2c1lc!19sChIJ___j-xDI5zsR9srZpJ0KfRI?authuser=0&hl=en&rclk=1,https://www.stspl.com/,"['stsplindia.info@gmail.com', 'info@stspl.co', 'nikita.sanil@stspl.com']"
Virtual Splat Software Pvt. Ltd.,"Shiv Dham Apartments, C-4, Kandivali, Satya Nagar, Borivali West, Mumbai, Maharashtra 400092 ",09967648641,https://www.google.com/maps/place/Virtual+Splat+Software+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7b6d292beba35:0xe2c7a95fbd3d5747!8m2!3d19.217447!4d72.8414288!16s%2Fg%2F1tfjz9ym!19sChIJNbq-ktK25zsRR1c9vV-px-I?authuser=0&hl=en&rclk=1,https://virtualsplat.com/,['sales@virtualsplat.com']
Code B,"Bunglow No. 23, MHADA Colony, Mulund East, Mumbai, Maharashtra 400081 ",09137595718,https://www.google.com/maps/place/Code+B/data=!4m7!3m6!1s0x3be7b9140fd5193f:0xb43ab846151fc837!8m2!3d19.1654919!4d72.9653531!16s%2Fg%2F11g2yywpnj!19sChIJPxnVDxS55zsRN8gfFUa4OrQ?authuser=0&hl=en&rclk=1,https://code-b.dev/,"['manager@code-b.dev', 'info@code-b.dev']"
Stymeta Technologies,"Mansarovar Building, 705, Mahatma Gandhi Rd, Kandivali, Vora Colony, Parekh Nagar, Kandivali West, Mumbai, Maharashtra 400067 ",08850053030,https://www.google.com/maps/place/Stymeta+Technologies/data=!4m7!3m6!1s0x3be7b6da55ee4db5:0x26669e3d868eafa3!8m2!3d19.2045497!4d72.8488478!16s%2Fg%2F11csqcdtxp!19sChIJtU3uVdq25zsRo6-Ohj2eZiY?authuser=0&hl=en&rclk=1,https://www.stymeta.com/,['info@stymeta.com']
Dezigndia Technologies,"Bhoomi Breeze, Raheja Estate, Kulupwadi, Borivali East, Mumbai, Maharashtra 400066 ",09123074815,https://www.google.com/maps/place/Dezigndia+Technologies/data=!4m7!3m6!1s0x3be7b1ba2d83856d:0x44b5081b391858c0!8m2!3d19.2273302!4d72.8669635!16s%2Fg%2F11fs1hvzjf!19sChIJbYWDLbqx5zsRwFgYORsItUQ?authuser=0&hl=en&rclk=1,https://calendly.com/dezigndia/30min,"['connect@dezigndia.com', 'contact.london@example.com']"
Cirrius Technologies Private Limited,"Mangalya Complex, Sangeet Plaza, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059 ",07718856050,https://www.google.com/maps/place/Cirrius+Technologies+Private+Limited/data=!4m7!3m6!1s0x3be7c824a4c0632d:0x458c2cdf4415b391!8m2!3d19.1102553!4d72.8793783!16s%2Fg%2F11h0cq4b2!19sChIJLWPApCTI5zsRkbMVRN8sjEU?authuser=0&hl=en&rclk=1,https://www.cirrius.com/,"['info@cirrius.com', 'manisha.b@cirrius.com', ""first '.' last@cirriussolutions.com""]"
Binmile | Software Engineering Company,"Plot No. D5, Road No. 20, Shree Krishna Nagar, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400069 ",07669413735,https://www.google.com/maps/place/Binmile+%7C+Software+Engineering+Company/data=!4m7!3m6!1s0x3be7b7d8d3583f93:0x5f14e37b4d9d48b9!8m2!3d19.1194995!4d72.8748191!16s%2Fg%2F11sy_gbhxs!19sChIJkz9Y09i35zsRuUidTXvjFF8?authuser=0&hl=en&rclk=1,https://binmile.com/,"['business@binmile.com', 'Avanish.kamboj@gmail.com', 'avanish@binmile.com', 'legal@binmile.com', 'nxxxxxx@binmile.com']"
"Intelliswift Software, Inc","4th Floor 21, The Great Oasis, The Great Oasis, Plot No. D-13, D13, 21st Rd, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093 ",02267606666,"https://www.google.com/maps/place/Intelliswift+Software,+Inc/data=!4m7!3m6!1s0x3be7c817f836a521:0x7106fe17dd251b00!8m2!3d19.1192792!4d72.8758279!16s%2Fg%2F11b6gpz_x6!19sChIJIaU2-BfI5zsRABsl3Rf-BnE?authuser=0&hl=en&rclk=1",https://www.intelliswift.com/,"[""first '.' last@intelliswift.com"", 'darshan@intelliswift.com', 'marketing@intelliswift.com']"
Winklix : Custom Software Development Mumbai | Mobile Application Development Company In Mumbai,"5th floor, Technopolis Knowledge Park, Hanuman Nagar, Andheri East, Mumbai, Maharashtra 400093 ",Not present on google business profiles,https://www.google.com/maps/place/Winklix+:+Custom+Software+Development+Mumbai+%7C+Mobile+Application+Development+Company+In+Mumbai/data=!4m7!3m6!1s0x3be7c9d5eaf71225:0x1f633bacdfbaf739!8m2!3d19.1162456!4d72.8635481!16s%2Fg%2F11sgw6nmxl!19sChIJJRL36tXJ5zsROfe636w7Yx8?authuser=0&hl=en&rclk=1,https://www.winklix.com/contact,['info@winklix.com']
Finacus Solutions Private Limited,"Senior Estate, 7 C, Parsi Panchayat Rd, near Sona Udyog, Sahyadri Colony, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069 ",02266894444,https://www.google.com/maps/place/Finacus+Solutions+Private+Limited/data=!4m7!3m6!1s0x3be7c82afd73f9a3:0x267677395c2f784e!8m2!3d19.1261047!4d72.8539251!16s%2Fg%2F12605d5mr!19sChIJo_lz_SrI5zsRTngvXDl3diY?authuser=0&hl=en&rclk=1,https://www.finacus.co.in/,"['info@finacus.co.in', 'ramalingam.p@finacus.co.in', 'hrd@finacus.co.in']"
Hamiters - Website & Application Design & Development Company Jogeshwari Mumbai,"Agrawal Nagar, 2/3, Caves Rd, Jogeshwari (E, Pratap Nagar, Jogeshwari East, Mumbai, Maharashtra 400060 ",09867602207,https://www.google.com/maps/place/Hamiters+-+Website+%26+Application+Design+%26+Development+Company+Jogeshwari+Mumbai/data=!4m7!3m6!1s0x3be7b7babdaf06c1:0x339a3f404719212f!8m2!3d19.1396867!4d72.8573058!16s%2Fg%2F11h6dp1f5l!19sChIJwQavvbq35zsRLyEZR0A_mjM?authuser=0&hl=en&rclk=1,https://hamiters.com/,"['HamiterServices@gmail.com', 'name@hamiters.com', 'hamiterservices@gmail.com']"
"Accounting, Inventory, Billing, Distributor, Pharma Software, Thane| Mumbai | Navi Mumbai| Marg ERP | Business Solutions","Siddhivinayak Society, Talao Rd, Bhayandar, Hari Chandra Nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401105 ",09594223311,"https://www.google.com/maps/place/Accounting,+Inventory,+Billing,+Distributor,+Pharma+Software,+Thane%7C+Mumbai+%7C+Navi+Mumbai%7C+Marg+ERP+%7C+Business+Solutions/data=!4m7!3m6!1s0x3be7b1628592b8ab:0x95c190f0d9b726e8!8m2!3d19.3086073!4d72.8573212!16s%2Fg%2F11t10q_yjp!19sChIJq7iShWKx5zsR6Ca32fCQwZU?authuser=0&hl=en&rclk=1",Not present on google business profiles,[]
"Mak Infotech, Web Development & Custom Software - IT Company in BKC Mumbai, India","Office No 1008, 10th Floor, Pinnacle Corporate Park Building, near Trade Centre Bkc, Kolivery Village, MMRDA Area, Kalina, Santacruz East, Mumbai, Maharashtra 400051 ",09029075525,"https://www.google.com/maps/place/Mak+Infotech,+Web+Development+%26+Custom+Software+-+IT+Company+in+BKC+Mumbai,+India/data=!4m7!3m6!1s0x3be7c98de18720d5:0xad55f721d5e866e2!8m2!3d19.0724314!4d72.8702865!16s%2Fg%2F11sx_zzpm_!19sChIJ1SCH4Y3J5zsR4mbo1SH3Va0?authuser=0&hl=en&rclk=1",https://makinfotech.in/,['info@makinfotech.com']
Appvent - Software | Website | App Development Company in Mumbai | India,"403, Sunshine Commercial, Lake Rd, Tulshet Pada, Bhandup West, Mumbai, Maharashtra 400078 ",07738595160,https://www.google.com/maps/place/Appvent+-+Software+%7C+Website+%7C+App+Development+Company+in+Mumbai+%7C+India/data=!4m7!3m6!1s0x6b0a05465983f9:0xb2704471e755c3dd!8m2!3d19.1591166!4d72.9324467!16s%2Fg%2F11srjhr6dg!19sChIJ-YNZRgUKawAR3cNV53FEcLI?authuser=0&hl=en&rclk=1,https://booking.appointy.com/appvent,"['hello@appvent', 'careers@appventurez.com']"
Zoof Software Solutions,Website: zoof.co.in ,Not present on google business profiles,https://www.google.com/maps/place/Zoof+Software+Solutions/data=!4m7!3m6!1s0x3be7bf4bb8390327:0xe29b2c0ad4a2e2a!8m2!3d19.3359418!4d79.0300569!16s%2Fg%2F11bv3mt62x!19sChIJJwM5uEu_5zsRKi5KrcCyKQ4?authuser=0&hl=en&rclk=1,https://zoof.co.in/,"['smiteshmore123@gmail.com', 'woof@zoofpets.com', 'info@zoof.co.in', 'careers@zoof.co.in', 'aneeshapillai13@gmail.com']"
"KiloBytes Technologies - Best WordPress Development Company in Mumbai, SEO Agency, HTML Development","1st Floor, Panchsheel, 264/7, Sulochana Shetty Marg, opp. Sion Hospital, Sion West, Sion, Mumbai, Maharashtra 400022 ",07303333758,"https://www.google.com/maps/place/KiloBytes+Technologies+-+Best+WordPress+Development+Company+in+Mumbai,+SEO+Agency,+HTML+Development/data=!4m7!3m6!1s0x3be7cf2cf238e965:0x295422759349a96e!8m2!3d19.0350356!4d72.8592557!16s%2Fg%2F11gzkqmq_!19sChIJZek48izP5zsRbqlJk3UiVCk?authuser=0&hl=en&rclk=1",https://kilobytes.in/,[]
Trigun Infotech - Software Development Company in India | Ship Management Software,"13th Floor, Bay View Towers, Plot no.7B, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614 ",02245251000,https://www.google.com/maps/place/Trigun+Infotech+-+Software+Development+Company+in+India+%7C+Ship+Management+Software/data=!4m7!3m6!1s0x3be7c3ab7e4fa09d:0x23835fbd308e4441!8m2!3d19.0178754!4d73.0449441!16s%2Fg%2F11bwqlfykd!19sChIJnaBPfqvD5zsRQUSOML1fgyM?authuser=0&hl=en&rclk=1,https://www.triguninfotech.com/contact-us,"['info@triguninfotech.com', 'management@tangarinfotech.com', 'shikhasrivas@gmail.com']"
Hexaroute Technologies: Digital Marketing & Software Development Company,"2, New Link Rd, Azad Nagar, Colony No 2, Laxmi Nagar, Goregaon West, Mumbai, Maharashtra 400104 ",09594092200,https://www.google.com/maps/place/Hexaroute+Technologies:+Digital+Marketing+%26+Software+Development+Company/data=!4m7!3m6!1s0x3be7b644bd7e7f59:0xdb14b59279cfd777!8m2!3d19.1597345!4d72.834728!16s%2Fg%2F11f2wkgkgx!19sChIJWX9-vUS25zsRd9fPeZK1FNs?authuser=0&hl=en&rclk=1,https://hexaroute.com/,"['info@hexaroute.com', 'xxxx@hexaroute.com']"
Softcore Solutions Pvt.Ltd- SAP Business One Partner in Mumbai,"Lodha Supremus, A 333, Road No. 22, Wagle Industrial Estate, Thane West, Mumbai, Thane, Maharashtra 400604 ",09667945946,https://www.google.com/maps/place/Softcore+Solutions+Pvt.Ltd-+SAP+Business+One+Partner+in+Mumbai/data=!4m7!3m6!1s0x3be7b909b4dc427d:0xec99c3082cdab19d!8m2!3d19.1981738!4d72.9480428!16s%2Fg%2F11hb47kryk!19sChIJfULctAm55zsRnbHaLAjDmew?authuser=0&hl=en&rclk=1,http://sapbusinessone.softcoresolutions.com/lpage/sap-business-one/,"['sales@softcoresolutions.com', 'name@softcoresolutions.com']"
Fleek IT Solutions - Software Testing Company,"G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400098 ",01204120006,https://www.google.com/maps/place/Fleek+IT+Solutions+-+Software+Testing+Company/data=!4m7!3m6!1s0x2bfc58c42bd64881:0xb70936c6495e8445!8m2!3d19.0636376!4d72.8662312!16s%2Fg%2F11svhd28bn!19sChIJgUjWK8RY_CsRRYReScY2Cbc?authuser=0&hl=en&rclk=1,http://www.fleekitsolutions.com/,"['Email address: kumar.rashi@fleekitsolutions.com', 'info@fleekitsolutions.com', 'sanjeet.kaur@fleekitsolutions.com']"
Web,"Vitthal Mandir, 1st Floor, Samruddhi Space, Shivam Apartment, Anand Bharti Rd, opp. to Anand Bharati Samaj Hall, Chendani, Koliwada, Thane East, Mumbai, Maharashtra 400603 ",09773336075,https://www.google.com/maps/place/Web/data=!4m7!3m6!1s0x3be7c893f4023ddb:0x5e2ee785585e556e!8m2!3d19.1853804!4d72.9786915!16s%2Fg%2F11f0_cjzkk!19sChIJ2z0C9JPI5zsRblVeWIXnLl4?authuser=0&hl=en&rclk=1,https://webiknows.com/,"['ajit@webiknows.com', 'sales@webiknows.com', 'swapnil.wadile.pro@gmail.com', 'info@webiknow.com']"
Amplitude Software Systems Pvt Ltd Navi Mumbai,"Office No. 318, Building No. 02, A-3, Millenium Business Park, Sector 1, Mahape, Navi Mumbai, Maharashtra 400710 ",Not present on google business profiles,https://www.google.com/maps/place/Amplitude+Software+Systems+Pvt+Ltd+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c1c86bf0d6af:0x1253b0fb5578f28c!8m2!3d19.110602!4d73.01714!16s%2Fg%2F11kbpqc84z!19sChIJr9bwa8jB5zsRjPJ4VfuwUxI?authuser=0&hl=en&rclk=1,https://www.jupiterbs.com/,"['sales@jupiterbs.com', 'support@jupiterbs.com', 'Email@JUPITERBS.COM', 'shivam@jupiterbs.com']"
