Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
Nakoda Infotech,"38/40, Champa Gali Cross Lane, Office No 23A,3rd Floor, Kalbadevi Rd, Kalbadevi, Mumbai, Maharashtra 400002 ",Not present on google business profiles,https://www.google.com/maps/place/Nakoda+Infotech/data=!4m7!3m6!1s0x3be7ce221ba6f8af:0x982714432edd7a87!8m2!3d18.9493835!4d72.8299229!16s%2Fg%2F11cs3z47d8!19sChIJr_imGyLO5zsRh3rdLkMUJ5g?authuser=0&hl=en&rclk=1,http://www.nakodainfotech.com/,"['sales@nakodainfotech.com', 'bharatjain@nakodainfotek.com', 'first_initial}{last}@nakodainfotech.com', 'support@nakodainfotek.com', 'sales@nakodainfotech.com', 'shrinakodainfotech@gmail.com', 'Sninfotech04@gmail.com', 'Email: *****@gmail.com', 'sales@intsolutions.co.in']"
"Arcitech - AI Software, Web, App Development","Phase - I, Sector 25, Ground Floor, Akshar business park Unit No. 15, Janta Market Rd, opposite APMC E Wing, Vashi, Navi Mumbai, Maharashtra 400703 ",02249632200,"https://www.google.com/maps/place/Arcitech+-+AI+Software,+Web,+App+Development/data=!4m7!3m6!1s0x3be7ce9336955555:0x743645ef3c0b1a05!8m2!3d19.071631!4d73.017739!16s%2Fg%2F11lt56gqrs!19sChIJVVWVNpPO5zsRBRoLPO9FNnQ?authuser=0&hl=en&rclk=1",https://calendly.com/d/cnm5-qyv-vp4/arcitech-ai-consultation,['info@arcitech.ai']
"Mak Infotech, Web Development & Custom Software - IT Company in BKC Mumbai, India","Office No 1008, 10th Floor, Pinnacle Corporate Park Building, near Trade Centre Bkc, Kolivery Village, MMRDA Area, Kalina, Santacruz East, Mumbai, Maharashtra 400051 ",09029075525,"https://www.google.com/maps/place/Mak+Infotech,+Web+Development+%26+Custom+Software+-+IT+Company+in+BKC+Mumbai,+India/data=!4m7!3m6!1s0x3be7c98de18720d5:0xad55f721d5e866e2!8m2!3d19.0724314!4d72.8702865!16s%2Fg%2F11sx_zzpm_!19sChIJ1SCH4Y3J5zsR4mbo1SH3Va0?authuser=0&hl=en&rclk=1",https://makinfotech.in/,"['amitm@makinfotek.com', 'info@makinfotech.com']"
Bitkraft Technologies LLP,"2nd floor, Wakefield House, Bootstart, SS Ram Gulam Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001 ",09152663203,https://www.google.com/maps/place/Bitkraft+Technologies+LLP/data=!4m7!3m6!1s0x3be7ce5b985d5593:0x6819b14545624268!8m2!3d18.9343572!4d72.8403745!16s%2Fg%2F1ptxc_dsk!19sChIJk1VdmFvO5zsRaEJiRUWxGWg?authuser=0&hl=en&rclk=1,http://www.bitkraft.co.in/,"['sales@bitkraft.co.in', 'careers@bitkraft.co.in', 'aliasger@bitkraft.co.in', 'aliasger@bitkraft.co.in', 'sales@bitkraft.co.in']"
Live Account Software Pvt Ltd (Tally Software Services ( TSS) Subscription | Tally Prime Renewal),"Office No.1 karanjia building, 31, Kurla St, Masjid Bandar, east, Maharashtra 400009 ",07506036549,https://www.google.com/maps/place/Live+Account+Software+Pvt+Ltd+%28Tally+Software+Services+%28+TSS%29+Subscription+%7C+Tally+Prime+Renewal%29/data=!4m7!3m6!1s0x3be7cfbdef39247f:0x3da38483d4777839!8m2!3d18.9550236!4d72.8418796!16s%2Fg%2F11qpyzpdn6!19sChIJfyQ5773P5zsROXh31IOEoz0?authuser=0&hl=en&rclk=1,https://livesoftware.in/,"['info@livesoftware.com', 'Microsoft is retiring the ability to get new @Live.com email address', 'easy to set up an @yourbusiness email']"
Octaware Technologies,"4VHH+JF4, Seepz Rd C, Seepz, Andheri East, Mumbai, Maharashtra 400096 ",02228293949,https://www.google.com/maps/place/Octaware+Technologies/data=!4m7!3m6!1s0x3be7c81e502aa1b5:0x6b3bbd71c0c902fc!8m2!3d19.1290065!4d72.8786914!16s%2Fg%2F11c53d6cdz!19sChIJtaEqUB7I5zsR_ALJwHG9O2s?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['sales.qatar@octaware.com', 'investor@octaware.com', 'haroon@octaware.com', 'compliance@octaware.com', 'Compliance@octaware.com', 'compliance@octaware.com', 'investor@octaware.com', 'compliance@octaware.com', 'Email ID: *****@octaware.com']"
Winklix : Custom Software Development Mumbai | Mobile Application Development Company In Mumbai,"5th floor, Technopolis Knowledge Park, Hanuman Nagar, Andheri East, Mumbai, Maharashtra 400093 ",Not present on google business profiles,https://www.google.com/maps/place/Winklix+:+Custom+Software+Development+Mumbai+%7C+Mobile+Application+Development+Company+In+Mumbai/data=!4m7!3m6!1s0x3be7c9d5eaf71225:0x1f633bacdfbaf739!8m2!3d19.1162456!4d72.8635481!16s%2Fg%2F11sgw6nmxl!19sChIJJRL36tXJ5zsROfe636w7Yx8?authuser=0&hl=en&rclk=1,https://www.winklix.com/contact,['info@winklix.com']
Zeus Learning,"Tower B, Peninsula Business Park, 1402, Ganapatrao Kadam Marg, Lower Parel, Mumbai, Maharashtra 400013 ",02266666626,https://www.google.com/maps/place/Zeus+Learning/data=!4m7!3m6!1s0x3be7cef468e38033:0x78e656b4b0cbb705!8m2!3d18.9985576!4d72.829142!16s%2Fg%2F1tdgn95y!19sChIJM4DjaPTO5zsRBbfLsLRW5ng?authuser=0&hl=en&rclk=1,http://www.zeuslearning.com/,"['contact@zeuslearning.com', 'contact@zeuslearning.com', ""first '.' last@zeuslearning.com"", 'contact@zeuslearning.com', 'contentjobs@zeuslearning. com']"
Hexaroute Technologies: Digital Marketing & Software Development Company,"2, New Link Rd, Azad Nagar, Colony No 2, Laxmi Nagar, Goregaon West, Mumbai, Maharashtra 400104 ",09594092200,https://www.google.com/maps/place/Hexaroute+Technologies:+Digital+Marketing+%26+Software+Development+Company/data=!4m7!3m6!1s0x3be7b644bd7e7f59:0xdb14b59279cfd777!8m2!3d19.1597345!4d72.834728!16s%2Fg%2F11f2wkgkgx!19sChIJWX9-vUS25zsRd9fPeZK1FNs?authuser=0&hl=en&rclk=1,https://hexaroute.com/,"['info@hexaroute.com', 'Info@hexaroute.com', 'xxxx@hexaroute.com', 'hello@hexaviewtech.com', 'info@hexaride.com', 'contact@hexaclimate.com']"
BridgeUp Tech Private Limited,"317, Maker Chamber 5, Nariman Point, Mumbai, Maharashtra 400021 ",Not present on google business profiles,https://www.google.com/maps/place/BridgeUp+Tech+Private+Limited/data=!4m7!3m6!1s0x3be7d10f5da17e61:0xb09773645443da3f!8m2!3d18.9241634!4d72.8224497!16s%2Fg%2F11pv289nc_!19sChIJYX6hXQ_R5zsRP9pDVGRzl7A?authuser=0&hl=en&rclk=1,https://bridgeup.com/contact/,"['contact@bridgeup.com', 'contact@bridgeup.com', 'contact@bridgeup.com', 'contact@bridgeup.com']"
Zoho Partner Mumbai - Fristine Infotech Pvt. Ltd,"M.P. Modi, 326/F, Old Post Office Ln, Mangaldas Market, Mumbai, Maharashtra 400002 ",08591044966,https://www.google.com/maps/place/Zoho+Partner+Mumbai+-+Fristine+Infotech+Pvt.+Ltd/data=!4m7!3m6!1s0x3be7cfbad724dadf:0x204bec79ab8811ed!8m2!3d18.9470797!4d72.8283595!16s%2Fg%2F11fkp88r9q!19sChIJ39ok17rP5zsR7RGIq3nsSyA?authuser=0&hl=en&rclk=1,https://fristinetech.com/?utm_source=google&utm_medium=affiliate&utm_term=&utm_content=&utm_campaign=gmb-mumbai-listing,"['admin@fristinetech.com', 'admin@fristinetech.com']"
Scan Infotech Pvt. Ltd.,"407, Creative Industrial Estate, NM Joshi Marg, Lower Parel, Mumbai, Maharashtra 400011 ",02223007800,https://www.google.com/maps/place/Scan+Infotech+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7ce5dbaaaaaab:0x4d84e246e500512d!8m2!3d18.9886896!4d72.831046!16s%2Fg%2F1td40zbk!19sChIJq6qqul3O5zsRLVEA5UbihE0?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['kauser@scaninfotech.com', 'scan@scaninfotech.com', 'sales@scaninfotech.com']"
Web,"Vitthal Mandir, 1st Floor, Samruddhi Space, Shivam Apartment, Anand Bharti Rd, opp. to Anand Bharati Samaj Hall, Chendani, Koliwada, Thane East, Mumbai, Maharashtra 400603 ",09773336075,https://www.google.com/maps/place/Web/data=!4m7!3m6!1s0x3be7c893f4023ddb:0x5e2ee785585e556e!8m2!3d19.1853804!4d72.9786915!16s%2Fg%2F11f0_cjzkk!19sChIJ2z0C9JPI5zsRblVeWIXnLl4?authuser=0&hl=en&rclk=1,https://webiknows.com/,"['ajit@webiknows.com', 'ajit@webiknows.com', 'ajit@webiknows.com', 'swapnil.wadile.pro@gmail.com', 'sales@webiknows.com']"
"Hertzsoft Technologies – Web & App Development | AI & Design Company, Mumbai","Office No. 105, First Floor, Al-Ameer Tower, A-Wing, Jail Rd S, Dongri, Umerkhadi, Mumbai, Maharashtra 400009 ",08657242757,"https://www.google.com/maps/place/Hertzsoft+Technologies+%E2%80%93+Web+%26+App+Development+%7C+AI+%26+Design+Company,+Mumbai/data=!4m7!3m6!1s0x3be7cf504668421d:0x9b9c9879ca925e8d!8m2!3d18.95945!4d72.835745!16s%2Fg%2F11f6nggcl2!19sChIJHUJoRlDP5zsRjV6SynmYnJs?authuser=0&hl=en&rclk=1",https://www.hertzsoft.com/,"['contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com', 'contact@hertzsoft.com']"
Website Development Company in Mumbai - Saryu Business Solutions,"Office no 229, Second Floor, Amrit Diamond House, Charni Road East, Opera House, Girgaon, Mumbai, Maharashtra 400004 ",07977106930,https://www.google.com/maps/place/Website+Development+Company+in+Mumbai+-+Saryu+Business+Solutions/data=!4m7!3m6!1s0x3be7cf19dba15223:0x89ca04be417768ce!8m2!3d18.9554513!4d72.817125!16s%2Fg%2F11pwx_83kx!19sChIJI1Kh2xnP5zsRzmh3Qb4Eyok?authuser=0&hl=en&rclk=1,https://saryuweb.com/,"['info@saryuweb.com', 'info@saryuweb.com', 'saryumarketing@gmail.com']"
Onward Technologies,"2nd Floor, Sterling Centre, 6/B, Dr Annie Besant Rd, Markandeshwar Nagar, Shiv Sagar Estate, Worli, Mumbai, Maharashtra 400018 ",02224926570,https://www.google.com/maps/place/Onward+Technologies/data=!4m7!3m6!1s0x3be7c80e7065cd01:0xee0d7acc5593d85b!8m2!3d18.9919677!4d72.8135663!16s%2Fg%2F11fy20h8cn!19sChIJAc1lcA7I5zsRW9iTVcx6De4?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['yogesh_desai@onwardgroup.com', 'compliance@onwardgroup.com', 'support@onwardtechnology.com', ""first '_' last@onwardgroup.com"", 'sales@onwardtek.com']"
Kothari Tech - Digital Marketing & SEO Company,"office No 309/310, 157/5, 3rd Floor, Shree Ganesh Darshan Building Dr Vigas Street, 5th Cavel Cross Lane, Kalbadevi Rd, Marine Lines, Mumbai, Maharashtra 400002 ",08369559482,https://www.google.com/maps/place/Kothari+Tech+-+Digital+Marketing+%26+SEO+Company/data=!4m7!3m6!1s0x3be7ce2221b8192d:0xc38e30c10fd33756!8m2!3d18.9490307!4d72.8277382!16s%2Fg%2F11sm6_tbdz!19sChIJLRm4ISLO5zsRVjfTD8EwjsM?authuser=0&hl=en&rclk=1,https://kotharitech.com/?gmb,[]
Shazam Tech Pvt Ltd,"1st floor, 3, Kamathipura 7th lane, building 27, Nagpada, Mumbai, Maharashtra 400008 ",Not present on google business profiles,https://www.google.com/maps/place/Shazam+Tech+Pvt+Ltd/data=!4m7!3m6!1s0x3be7cf8e0fc79855:0x3a84c6ab4630945b!8m2!3d18.9646404!4d72.82668!16s%2Fg%2F11wvd5jgm0!19sChIJVZjHD47P5zsRW5QwRqvGhDo?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['shazilahmeduk@gmail.com', 'praveentech000@gmail.com', 'enquiry@eastasiatc.com.s', 'Email: *****@gmail.com']"
eClerx Mumbai,"4th Floor, Express Towers, Nariman Point, Mumbai, Maharashtra 400021 ",Not present on google business profiles,https://www.google.com/maps/place/eClerx+Mumbai/data=!4m7!3m6!1s0x3be7d1e8d217ae5f:0x2e7b32458449c6fb!8m2!3d18.9281713!4d72.8222833!16s%2Fg%2F11f012rv1k!19sChIJX64X0ujR5zsR-8ZJhEUyey4?authuser=0&hl=en&rclk=1,http://eclerx.com/,"['info@eclerx.com', 'investor@eclerx.com', 'investor@eclerx.com', 'investor@eclerx.com', ""first '.' last@eclerx.com""]"
Pixel IT Solutions,"Address : 8th Khetwadi, Back Road Rk Building No 3 Shop No 4, Mumbai, Maharashtra 400004 ",08329723380,https://www.google.com/maps/place/Pixel+IT+Solutions/data=!4m7!3m6!1s0x3be7ce141b9f36dd:0x892ba81b9030227a!8m2!3d18.9589109!4d72.8222169!16s%2Fg%2F11w3mbq_jd!19sChIJ3TafGxTO5zsReiIwkBuoK4k?authuser=0&hl=en&rclk=1,https://pixelitsolutions.in/,"['support@pixelitsolution.com', 'info@pixelitsolutions.in', 'info@pixelitsolutions.com.au', 'info@pixelitsolutions.in', 'info@pixelitsolutions.in']"
TSS Software Pvt. Ltd.,"Shop No.3, Lokhandwala Complex Market, Lokhandwala, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053 ",09892142731,https://www.google.com/maps/place/TSS+Software+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7b714d359ab8d:0x546a267ddbc906b!8m2!3d19.1449135!4d72.8238067!16s%2Fg%2F11svqzj9bw!19sChIJjatZ0xS35zsRa5C83WeiRgU?authuser=0&hl=en&rclk=1,https://www.tsssoftware.com/,"['sales@tsssoftware.com', 'sales@tsssoftware.com', 's.schmidt@TSS-Software.de', 'Sales@InstallerNet.com', 's.schmidt@TSS-Software.de']"
Asset Vantage,"167, Atlanta Building, Nariman Point, Mumbai, Maharashtra 400021 ",02222873544,https://www.google.com/maps/place/Asset+Vantage/data=!4m7!3m6!1s0x3be7d1e9528fd7e7:0x67e56b4fb7e9bcb3!8m2!3d18.9249825!4d72.8217045!16s%2Fg%2F11c3kqzctz!19sChIJ59ePUunR5zsRs7zpt09r5Wc?authuser=0&hl=en&rclk=1,https://www.assetvantage.com/contact-us/,"['info@assetvantage.com', 'Email: info@assetvantage.com', 'name@assetvantage.com', 'eservice@assetmark.com']"
Raj Information Systems Pvt. Ltd.,"Door No. 303, Hatim Manzil, Kantilal M Sharma St, Dhobi Talao, Lohar Chawl, Kalbadevi, Mumbai, Maharashtra 400002 ",02249735253,https://www.google.com/maps/place/Raj+Information+Systems+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7ce21b9c9b323:0xb1155750a30ff493!8m2!3d18.9461932!4d72.8295612!16s%2Fg%2F1tj7tvyj!19sChIJI7PJuSHO5zsRk_QPo1BXFbE?authuser=0&hl=en&rclk=1,https://rajinfosys.in/,"['sales@rajinfosys.net', 'info@rajinfosys.net', 'info@rajinfosys.in']"
Creaa Think Designs: Website Design & Development Company in Mumbai,Website: creaadesigns.com ,09820153479,https://www.google.com/maps/place/Creaa+Think+Designs:+Website+Design+%26+Development+Company+in+Mumbai/data=!4m7!3m6!1s0x3be7c91700000001:0x3cac09e99d6582d3!8m2!3d19.0825554!4d72.8789412!16s%2Fg%2F11bwz06862!19sChIJAQAAABfJ5zsR04JlnekJrDw?authuser=0&hl=en&rclk=1,https://www.creaadesigns.com/,"['Email: info@creaadesigns.com', 'Email: info@creaadesigns.com', 'Email: info@creaadesigns.com', 'info@creaadesigns.com', 'Email: info@creaadesigns.com', 'Email: info@creaadesigns.com']"
Webzworld,"Navjivan commercial Premises Co-Operative Society Limited, 706R, Patthe Bapurao Marg, Navjeevan Society, Navjeevan Area, Dalal Estate, Mumbai Central, Mumbai, Maharashtra 400008 ",02240041498,https://www.google.com/maps/place/Webzworld/data=!4m7!3m6!1s0x3be7ce1036950083:0xcc1155143b632692!8m2!3d18.9658393!4d72.8194292!16s%2Fg%2F11c4bb7s1z!19sChIJgwCVNhDO5zsRkiZjOxRVEcw?authuser=0&hl=en&rclk=1,https://webzworld.com/index.php/contact-us/,"['support@webzworld.com', 'info@webzworld.com']"
Educational Tantra Software Consulting Services,"Office no 66. Floor no 3 Chhotalal Bhuvan chs LTD Road, 412/424, Kalbadevi Rd, Bhuleshwar, Mumbai, Maharashtra 400002 ",Not present on google business profiles,https://www.google.com/maps/place/Educational+Tantra+Software+Consulting+Services/data=!4m7!3m6!1s0x3be7ce21e5ea06ff:0xa9e83d16c3b13b54!8m2!3d18.9472368!4d72.828562!16s%2Fg%2F11rvf__v0p!19sChIJ_wbq5SHO5zsRVDuxwxY96Kk?authuser=0&hl=en&rclk=1,http://tantraedu.com/,['info@edutantra.in']
SMB Solutions,"3rd Floor, Haveliwala Building, 221, 13, Bora Bazar St, Fort, Mumbai, Maharashtra 400001 ",02266376652,https://www.google.com/maps/place/SMB+Solutions/data=!4m7!3m6!1s0x3be7ce4577f4b491:0xcbf8146527b9be5e!8m2!3d18.9345504!4d72.8352676!16s%2Fg%2F11by_g26hf!19sChIJkbT0d0XO5zsRXr65J2UU-Ms?authuser=0&hl=en&rclk=1,http://www.smbsolutions.in/,"['sales@smbs.network', 'info@smbbusinesssolution.com', 'smb@smbgroup.co.in', 'customer_inquiry@smbsolutions.com', 'info@smbittechs.com', 'info@smbsolutionsuk.com', 'first@smbsolutions.com.au', 'info@corporatesolutionsindia.com']"
Cubo Square,Phone: 086520 83868 ,08652083868,https://www.google.com/maps/place/Cubo+Square/data=!4m7!3m6!1s0x3be7c96100ee8f29:0x85b0f6a7fa0dffd5!8m2!3d19.897083!4d80.4572801!16s%2Fg%2F11g310xm9y!19sChIJKY_uAGHJ5zsR1f8N-qf2sIU?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@cubosquare.com', 'Email: info@cubensquare.com', 'scube@linkedin.com', 'info@cubesquare.com', 'Email: care@hugaplant.com']"
Blazehost : Trusted Web Hosting & Software Company,"room no 3, 226/12th khetwadi , main road , opp bhagini samaj , barucha compound, Mumbai, Maharashtra 400004 ",09967561546,https://www.google.com/maps/place/Blazehost+:+Trusted+Web+Hosting+%26+Software+Company/data=!4m7!3m6!1s0x3be7ce13e401cd2d:0x2586b77e4a4c5f!8m2!3d18.9593799!4d72.8209309!16s%2Fg%2F11c5rr5blz!19sChIJLc0B5BPO5zsRX0xKfreGJQA?authuser=0&hl=en&rclk=1,https://blazehost.in/,"['info@blazehost.in', 'info@blazehost.in', 'Email: info@blazehost.in', 'info@blazehost.in']"
Last Local App Solutions Pvt Ltd,"E2, Hermes House, 33/35, New Queens Rd, opp. Charni Road, Charni Road East, Opera House, Station, Mumbai, Maharashtra 400004 ",02240052484,https://www.google.com/maps/place/Last+Local+App+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3be7ce114f2b1e83:0xb613771d2478d6ce!8m2!3d18.9540379!4d72.8165949!16s%2Fg%2F11g698qww1!19sChIJgx4rTxHO5zsRztZ4JB13E7Y?authuser=0&hl=en&rclk=1,http://lastlocal.in/,"['biz@lastlocal.in', 'rahulsmunot@gmail.com', 'biz@lastlocal.in', 'last@lastlocal.in']"
Fibzsoft Technologies,"Mohammed Ali Building, Shop no. 2 (Office, Mohammed Ali Rd, Mandvi, Mumbai, Maharashtra 400003 ",Not present on google business profiles,https://www.google.com/maps/place/Fibzsoft+Technologies/data=!4m7!3m6!1s0x3be7cf15cbdcc975:0x55623e7c42c69be4!8m2!3d18.9578904!4d72.8322785!16s%2Fg%2F11x2knm82z!19sChIJdcncyxXP5zsR5JvGQnw-YlU?authuser=0&hl=en&rclk=1,https://www.fibzsoft.com/,[]
ReferIndia | Website Designer | Digital Marketing | Graphics Services,Website: referindia.co.in ,08108695044,https://www.google.com/maps/place/ReferIndia+%7C+Website+Designer+%7C+Digital+Marketing+%7C+Graphics+Services/data=!4m7!3m6!1s0x3be7a9bcd98fa177:0xda59162c9230b87d!8m2!3d22.6887965!4d76.9150327!16s%2Fg%2F11fmh3v0vb!19sChIJd6GP2byp5zsRfbgwkiwWWdo?authuser=0&hl=en&rclk=1,https://referindia.co.in/,"['care@referindia.in', 'care@referindia.co.in', 'referindia@yahoo.com', 'care@referindia.in', 'hiteshmishra708@gmail.com', 'referindia@yahoo.com', 'sarfarajkhan1552000@gmail.com']"
Wipro,"Hasham Premji House, 5, Janmabhoomi Marg, Kala Ghoda, Fort, Mumbai, Maharashtra 400001 ",02266156901,https://www.google.com/maps/place/Wipro/data=!4m7!3m6!1s0x3be7d1db66f241df:0xa6d2a906517ede39!8m2!3d18.935198!4d72.835621!16s%2Fg%2F1tjjmvj4!19sChIJ30HyZtvR5zsROd5-UQap0qY?authuser=0&hl=en&rclk=1,https://www.wipro.com/,"['dipak.bohra@wipro.com', 'Email: info@wipro.com', 'helpdesk.recruitment@wipro.com']"
Osian Infotech Pvt Ltd,"301, Arun Chambers, C Market, Tardeo Rd, next to A, Mumbai Central West, Janata Nagar, Tardeo, Mumbai, Maharashtra 400034 ",02266662728,https://www.google.com/maps/place/Osian+Infotech+Pvt+Ltd/data=!4m7!3m6!1s0x3be7ce0e3d7e41ed:0x73dac1d4a5db8d47!8m2!3d18.9732453!4d72.8138554!16s%2Fg%2F1ptwjw5g_!19sChIJ7UF-PQ7O5zsRR43bpdTB2nM?authuser=0&hl=en&rclk=1,https://osiansoftware.com/,"['contact@osiansoftware.com', 'demo-requests@osiansoftware.com', 'contact@osiansoftware.com', 'name@osiansoftware.com', 'contact@osiansoftware.com', 'contact@osiansoftware.com', 'sales@osiansoftcon.com', 'xxxx@osiansoftware.com']"
Global IT Services,"4th Floor, Room No: 34, Motiwala Building, Peru Lane, near Dargah, near Bhendi Bazaar, Signal, Mumbai, Maharashtra 400003 ",08097922009,https://www.google.com/maps/place/Global+IT+Services/data=!4m7!3m6!1s0x3be7cf72bba69de5:0xc3c5e9f08d43d1bc!8m2!3d18.9600665!4d72.8326286!16s%2Fg%2F11hvby3b7r!19sChIJ5Z2mu3LP5zsRvNFDjfDpxcM?authuser=0&hl=en&rclk=1,https://global-itservices.in/,[]
Tax Print,"177, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001 ",08800221978,https://www.google.com/maps/place/Tax+Print/data=!4m7!3m6!1s0x3be7d1dbb9c70f89:0x6c4a665d7d7e1d15!8m2!3d18.9357822!4d72.8359553!16s%2Fg%2F1tdvycds!19sChIJiQ_HudvR5zsRFR1-fV1mSmw?authuser=0&hl=en&rclk=1,https://www.taxprint.com/,"['contact@taxprint.com', 'contact@taxprint.com']"
Aldenaire Softsol - India's Best Software Seller,"Shop no 409, 4th Floor, Sim Lim Square, Lamington Rd, above RBL BANK, Krishna Kunj, Grant Road East, Shapur Baug, Grant Road, Mumbai, Maharashtra 400007 ",Not present on google business profiles,https://www.google.com/maps/place/Aldenaire+Softsol+-+India%27s+Best+Software+Seller/data=!4m7!3m6!1s0x3be7cfcdc5ba9337:0x3ee670b8dc3120fd!8m2!3d18.961511!4d72.8177364!16s%2Fg%2F11w_kslxvc!19sChIJN5O6xc3P5zsR_SAx3Lhw5j4?authuser=0&hl=en&rclk=1,https://www.aldenairesoftsol.com/,"['admin@aldenairesoftsol.in', 'admin@aldenairesoftsol.in']"
SAG Infotech,"Vyapar Bhavan, P D'Mello Rd, Masjid Bandar East, Masjid Bandar, Mumbai, Maharashtra 400009 ",09320234752,https://www.google.com/maps/place/SAG+Infotech/data=!4m7!3m6!1s0x3be7ce2f6bd74007:0x270fe684fa62ef5d!8m2!3d18.951066!4d72.840857!16s%2Fg%2F11b6j7nsd1!19sChIJB0DXay_O5zsRXe9i-oTmDyc?authuser=0&hl=en&rclk=1,https://www.geniussoftware.co/,"['info@geniussoftware.co', 'info@saginfotech.com', 'info@genuissoftware.com', 'etaxinfosolutions@gmail.com', 'contact@geniusssl.com', 'info@geniussoftware.co']"
Everex Infotech,"26, Champa Gully, M. J, Market Lane, Kalbadevi, Mumbai, Maharashtra 400002 ",02242264444,https://www.google.com/maps/place/Everex+Infotech/data=!4m7!3m6!1s0x3be7d1847cad8063:0x9445fdbffed124ce!8m2!3d18.9501458!4d72.8310171!16s%2Fg%2F11h5vmwymz!19sChIJY4CtfITR5zsRziTR_r_9RZQ?authuser=0&hl=en&rclk=1,https://everexinfotech.com/contact-us.php,"['info@everexinfotech.com', 'Email ID: *****@everexinfotech.com', 'mayank@everexinfotech.com', 'sales@everexinfotech.com']"
Tata nexarc - Tata Business Hub Limited(Registered Office),"Sadhana Rayon House, Raughunath Dadaji St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001 ",09022338000,https://www.google.com/maps/place/Tata+nexarc+-+Tata+Business+Hub+Limited%28Registered+Office%29/data=!4m7!3m6!1s0x3be7d1c3ab5941c1:0xb7b881f13445679c!8m2!3d18.936103!4d72.8340908!16s%2Fg%2F11q2ykbckq!19sChIJwUFZq8PR5zsRnGdFNPGBuLc?authuser=0&hl=en&rclk=1,https://www.tatanexarc.com/,"['support@tatanexarc.com', 'support@tatanexarc.com', 'Enter Verification Code sent on your registered email id jo*****@tatanexarc.com', 'tatabusinesshub@tata.com', 'support@tatanexarc.com', 'dpo@tatanexarc.com', 'name@tatanexarc.com']"
Live Account Software Tally Prime,"Office No.12, New India House, Tribhuvan Rd, Charni Road East, Grant Road East, Shapur Baug, Grant Road, Mumbai, Maharashtra 400004 ",Not present on google business profiles,https://www.google.com/maps/place/Live+Account+Software+Tally+Prime/data=!4m7!3m6!1s0x3be7cfccedaf7c53:0x9405832c964af39f!8m2!3d18.9596446!4d72.8181264!16s%2Fg%2F11kq8jgc6n!19sChIJU3yv7czP5zsRn_NKliyDBZQ?authuser=0&hl=en&rclk=1,https://livesoftware.in/,"['info@livesoftware.com', 'Microsoft is retiring the ability to get new @Live.com email address', 'easy to set up an @yourbusiness email']"
Andesoft Consulting Pvt. Ltd.,"Annex 68, Film Center Building, 33, Tardeo Rd, Malviya Nagar, Tardeo, Mumbai, Maharashtra 400034 ",02246038804,https://www.google.com/maps/place/Andesoft+Consulting+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7ce708c49047f:0x6a32732aed89ed54!8m2!3d18.9742739!4d72.8126224!16s%2Fg%2F1vvywk3h!19sChIJfwRJjHDO5zsRVO2J7SpzMmo?authuser=0&hl=en&rclk=1,http://www.andesoftconsulting.com/,"['info@andesoftconsulting.com', 'tanaz@andesoftconsulting.com', 'first@andesoftconsulting.com', 'tanaz@andesoftconsulting.com', 'Email: *****@andesoftconsulting.com']"
YetiTech Studios,"A-901, Marathon Innova, GK Marg, off Veer Santaji Lane, Lower Parel, Mumbai, Maharashtra 400013 ",02266100238,https://www.google.com/maps/place/YetiTech+Studios/data=!4m7!3m6!1s0x3be7ce8c55598bbd:0xa72d9c7447b4f21e!8m2!3d18.9966132!4d72.8249643!16s%2Fg%2F11bx8j4krq!19sChIJvYtZVYzO5zsRHvK0R3ScLac?authuser=0&hl=en&rclk=1,https://www.yetitechstudios.com/,['Email: info@gamesparks.com']
