Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
AllyTech- Adv. Excel & Macros / Data Science / SAP Training in btm Bannerghatta Rd Jayanagar,"B, 1, Bannerghatta Slip Rd, KEB Colony, New Gurappana Palya, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029 ",07411011500,https://www.google.com/maps/place/AllyTech-+Adv.+Excel+%26+Macros+%2F+Data+Science+%2F+SAP+Training+in+btm+Bannerghatta+Rd+Jayanagar/data=!4m7!3m6!1s0x3bae1506e8f363e7:0x542efc8cede83e47!8m2!3d12.9186601!4d77.6003123!16s%2Fg%2F11csqqspg3!19sChIJ52Pz6AYVrjsRRz7o7Yz8LlQ?authuser=0&hl=en&rclk=1,https://allytech.net.in/,[]
Cognultsoft Analytics,"6, K NO 57/8/6/360 10TH CROSS, Hosur Rd, Papannareddy Layout, Garvebhavi Palya, Bengaluru, Karnataka 560068 ",09100687126,https://www.google.com/maps/place/Cognultsoft+Analytics/data=!4m7!3m6!1s0x3bae14b970a8d531:0xc75ef77f3d8b35cf!8m2!3d12.8935517!4d77.6357324!16s%2Fg%2F11p64_b7wp!19sChIJMdWocLkUrjsRzzWLPX_3Xsc?authuser=0&hl=en&rclk=1,https://cognultsoft.com/,"['info@cognultsoft.com', 'info@cognultsoft.com', 'info@cognultsoft.com', 'Peter@cognultsoft.com', 'Email ID: *****@cognultsoft.com', 'info@cognultsoft.com', 'info@cognultsoft.com']"
Leapsurge Business Innovations Private Limited,"103, 3rd Floor, Rashtriya Vidyalaya Rd, above HDFC Bank, Vishweshwarapura, Bengaluru, Karnataka 560004 ",08046809009,https://www.google.com/maps/place/Leapsurge+Business+Innovations+Private+Limited/data=!4m7!3m6!1s0x3bae159d9f62028b:0xe74dbf75840aa56a!8m2!3d12.949617!4d77.5798498!16s%2Fg%2F11ghrfkkc7!19sChIJiwJin50VrjsRaqUKhHW_Tec?authuser=0&hl=en&rclk=1,https://www.leapsurge.in/,"['Email: info@leapsurge.in', 'Email: info@leapsurge.in', 'dj@leapsurge.in', 'Email: info@leapsurge.in', 'Email: info@leapsurge.in', 'Email Iddj@leapsurge.in']"
ResearchFox | Market Research & Consulting in Bangalore,"4&5, 1st Cross Rd, K.R.Colony, Krishna Reddy Colony, Domlur, Bengaluru, Karnataka 560071 ",09986432408,https://www.google.com/maps/place/ResearchFox+%7C+Market+Research+%26+Consulting+in+Bangalore/data=!4m7!3m6!1s0x3bae1410c2f9b17f:0x72df194e68efb250!8m2!3d12.9561385!4d77.6374177!16s%2Fg%2F11cfcf6ks!19sChIJf7H5whAUrjsRULLvaE4Z33I?authuser=0&hl=en&rclk=1,https://outlook.office.com/bookwithme/user/ded4b74a3c3d484e9d66cf65de5e5f0b@researchfox.com/meetingtype/SVRwCe7HMUGxuT6WGxi68g2?anonymous&ep=mlink,"['explore@researchfox.com', 'explore@researchfox.com', 'explore@chocolate-sheep-470747.hostingersite.com']"
eMpulse Research and Data Analytics (I) Pvt. Ltd,"2nd floor, Shamrao Compound, 12/7, Sampangi Rama Nagara, Bengaluru, Karnataka 560027 ",06364396848,https://www.google.com/maps/place/eMpulse+Research+and+Data+Analytics+%28I%29+Pvt.+Ltd/data=!4m7!3m6!1s0x3bae15d970e3a8e7:0x676681df2dd7b40!8m2!3d12.9642718!4d77.5906423!16s%2Fg%2F11jt7q_dc6!19sChIJ56jjcNkVrjsRQHvd8h1odgY?authuser=0&hl=en&rclk=1,http://empulseehrsolutions.com/,"['vijay@empulseglobal.com', 'vijay@empulseglobal.com', 'sales@empulseglobal.com', 'Email, Vijay@empulseglobal.com']"
Loyalytics Consulting,"998, 3rd Cross Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043 ",Not present on google business profiles,https://www.google.com/maps/place/Loyalytics+Consulting/data=!4m7!3m6!1s0x3bae172b2eb9ed69:0x64d27ce0797a275b!8m2!3d13.0183092!4d77.6533322!16s%2Fg%2F11fxdv9vg7!19sChIJae25LisXrjsRWyd6eeB80mQ?authuser=0&hl=en&rclk=1,https://www.loyalytics.ai/,"['fanaticgenius5@gmail.com', 'name@loyalytics.in', 'email your resumes to me at ahmar. abdullah@loyalytics.in']"
Inference Labs Private Limited,"4th Floor, Gospaze, Aishwarya Complex Survey Number 3/2 Sarjapur Main Road, Bellandur Gate Rd, Bengaluru, Karnataka 560103 ",09986900450,https://www.google.com/maps/place/Inference+Labs+Private+Limited/data=!4m7!3m6!1s0x3bae15f4019ff0ab:0xf057c80fe64cd274!8m2!3d12.9203775!4d77.667661!16s%2Fg%2F11gvxxtsw5!19sChIJq_CfAfQVrjsRdNJM5g_IV_A?authuser=0&hl=en&rclk=1,https://inference.in/book/,"['suarora4@gmail.com', 'finance@inference.in', 'Email: *****@inference.in', 'sales@inference.in']"
Analogyx,"8th Floor, 144, MSR North Tower, Outer Ring Rd, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560045 ",08431550963,https://www.google.com/maps/place/Analogyx/data=!4m7!3m6!1s0x3bae174d4a331e15:0x5434f64da3b0deab!8m2!3d13.0419449!4d77.623572!16s%2Fg%2F11txzrnlts!19sChIJFR4zSk0XrjsRq96wo032NFQ?authuser=0&hl=en&rclk=1,https://www.analogyx.com/,"['contact@analogyx.com', 'legal@analogyx.com', 'shareiff@foveabi.com']"
Voicera Analytics Private Limited,"Unit 301, Varsav Plaza, 12, Jayamahal Main Rd, Phase 2, Nandi Durga Road Extension, Jayamahal, Bengaluru, Karnataka 560046 ",07893875354,https://www.google.com/maps/place/Voicera+Analytics+Private+Limited/data=!4m7!3m6!1s0x3bae14b90c8e85c3:0xd6e8b64632b5420!8m2!3d12.998564!4d77.595646!16s%2Fg%2F11j0082rbd!19sChIJw4WODLkUrjsRIFQrY2SLbg0?authuser=0&hl=en&rclk=1,https://www.voicera-analytics.com/,"['rajrishi.dutta7@gmail.com', 'sravan@voicera-analytics.com', 'Email: *****@gmail.com', 'contact@voiceracx.ai', 'hr@voicera-analytics.com']"
Actify Data Labs Inc,"1507, 19th Main Rd, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560034 ",Not present on google business profiles,https://www.google.com/maps/place/Actify+Data+Labs+Inc/data=!4m7!3m6!1s0x3bae1485b266489d:0x225eb3f17be8b09!8m2!3d12.9168903!4d77.6449872!16s%2Fg%2F11pd0tt1xw!19sChIJnUhmsoUUrjsRCYu-Fz_rJQI?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['ravish.kumar@voxco.com', 'Email ID: *****@actifydatalabs.com']"
IBC TECHNO CONSULTANCY PVT LTD,"Park Varthurkodi, Bus Stop, 3rd floor,Gamma Block Sigma Softech, Bengaluru, Karnataka 560066 ",08496803491,https://www.google.com/maps/place/IBC+TECHNO+CONSULTANCY+PVT+LTD/data=!4m7!3m6!1s0x3bae13c0d43e028f:0xdd3ff7fb5a25e134!8m2!3d12.9582507!4d77.7446148!16s%2Fg%2F11gmv_f1t1!19sChIJjwI-1MATrjsRNOElWvv3P90?authuser=0&hl=en&rclk=1,https://www.ibctechno.com/,"['pranitha.kodoor@gmail.com', 'hr@ibctechno.com', 'hr@ibctechno.com']"
DataNub Technologies (SAP Implementation Services and SAP Solutions Provider),"39/7, Service Rd, opposite to TTMC Bus Stop, Remco Layout, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560040 ",09880236389,https://www.google.com/maps/place/DataNub+Technologies+%28SAP+Implementation+Services+and+SAP+Solutions+Provider%29/data=!4m7!3m6!1s0x3bae3e7601cee867:0x158e84722a13cbd5!8m2!3d12.9650421!4d77.5353293!16s%2Fg%2F11hdb1y59h!19sChIJZ-jOAXY-rjsR1csTKnKEjhU?authuser=0&hl=en&rclk=1,https://calendly.com/datanub,"['Email Id : info@datanub.in', 'hr@datanub.in']"
Algonomy Software Private Limited (previously Manthan-RichRelevance),"40/4, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001 ",08022990585,https://www.google.com/maps/place/Algonomy+Software+Private+Limited+%28previously+Manthan-RichRelevance%29/data=!4m7!3m6!1s0x3bae167bae1d22dd:0x60f95c5d5be1f7bd!8m2!3d12.9750297!4d77.5996308!16s%2Fg%2F1tk_h4dw!19sChIJ3SIdrnsWrjsRvffhW11c-WA?authuser=0&hl=en&rclk=1,https://algonomy.com/,[]
Nanobi Data And Analytics Pvt Ltd,"91springboard, George Thangaiah Complex, 21, 80 Feet Rd, near Sir.c.v. Raman General Hospital, Kalyan Nagar, Indira Nagar 1st Stage, H Colony, Indiranagar, Bengaluru, Karnataka 560038 ",Not present on google business profiles,https://www.google.com/maps/place/Nanobi+Data+And+Analytics+Pvt+Ltd/data=!4m7!3m6!1s0x3bae16bae9b1aa29:0x52eec7dfde8b99ee!8m2!3d12.981519!4d77.6457264!16s%2Fg%2F11gd38zhc6!19sChIJKaqx6boWrjsR7pmL3t_H7lI?authuser=0&hl=en&rclk=1,https://nanobi.in/,"['info@nanobi.in', 'vinod@nanobi.in', 'investor.relations@nanobi.in', 'vinod@nanobi.in']"
Creating Minds - Bangalore,"2nd Floor, 7/A, 3rd Cross Rd, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079 ",09380736325,https://www.google.com/maps/place/Creating+Minds+-+Bangalore/data=!4m7!3m6!1s0x3bae3db0d1a118c3:0x95178920986a96d4!8m2!3d12.9860618!4d77.5421794!16s%2Fg%2F11s1pz683n!19sChIJwxih0bA9rjsR1JZqmCCJF5U?authuser=0&hl=en&rclk=1,http://www.thecreatingminds.com/,"['marketing@thecreatingminds.com', 'the6sigma@gmail.com', 'info@thecreativemindsss.com']"
Academy of data,"1, 2nd Floor, No. 175, 15th Main Rd, opp. Briskon Technologies Pvt Ltd, 5th Block, 1"" Stage, HBR Layout, Bengaluru, Karnataka 560043 ",06366325882,https://www.google.com/maps/place/Academy+of+data/data=!4m7!3m6!1s0x3bae17f27b6dce63:0x30261f284b67532f!8m2!3d13.036992!4d77.628447!16s%2Fg%2F11vk5ybpwf!19sChIJY85te_IXrjsRL1NnSygfJjA?authuser=0&hl=en&rclk=1,https://academyofdata.ai/,"['info@rekindletech.com', 'info@academyofdatascience.com', 'support@dataengineeracademy.com', 'info@dataspaceacademy.com', 'trainings@datascience.one', 'team@thedatacademy.com']"
FORMCEPT,"ClayWorks Create Campus 11KM, Arakere Bannerghatta Rd, Omkar Nagar, Arekere, Bengaluru, Karnataka 560076 ",Not present on google business profiles,https://www.google.com/maps/place/FORMCEPT/data=!4m7!3m6!1s0x3bae153b3d331639:0x31162b82364f3a0f!8m2!3d12.8864928!4d77.5958404!16s%2Fg%2F1ptw9jg_p!19sChIJORYzPTsVrjsRDzpPNoIrFjE?authuser=0&hl=en&rclk=1,https://formcept.com/,"['suresh.srinivasan@formcept.com', 'contactus@formcept.com', 'Idsuresh.srinivasan@formcept.com', 'suresh.srinivasan@formcept.com']"
"Q-Dat - Data Entry Services in Bangalore, India","109/7, 3rd Floor, 20th Main Road, 5th Block, West Of Chord Road, Rajajinagar, Bengaluru, Karnataka 560079 ",08904090015,"https://www.google.com/maps/place/Q-Dat+-+Data+Entry+Services+in+Bangalore,+India/data=!4m7!3m6!1s0x3bae3d926565f18d:0x13812f7bc65c0cf7!8m2!3d12.987216!4d77.549987!16s%2Fg%2F1ttdwx3b!19sChIJjfFlZZI9rjsR9wxcxnsvgRM?authuser=0&hl=en&rclk=1",http://www.q-dat.com/,"['sales@q-dat.com', 'raghavendra.kn@q-dat.com']"
GrayMatter Software Services Pvt. Ltd.,"4th Floor, Building no. 1, West Wing, Arliga Ecoworld SEZ, Outer Ring Rd, Bengaluru, Karnataka 560103 ",08067156645,https://www.google.com/maps/place/GrayMatter+Software+Services+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae130817d542fb:0x22d84d387da41022!8m2!3d12.9258809!4d77.6866595!16s%2Fg%2F1hfb33jvh!19sChIJ-0LVFwgTrjsRIhCkfThN2CI?authuser=0&hl=en&rclk=1,https://www.graymatter.co.in/,"['info@graymatter.co.in', 'vikas.g@graymatter.co.in', 'info@graymatter.co.in', 'info@graymatter.co.in', ""first '.' last@graymatter.co.in"", 'email address (v******@gmail.com']"
Mu Sigma,"10th - 14th Aviator Building Whitefield Road Ascendas, ITPL SEZ, EPIP Zone, Bengaluru, Karnataka 560066 ",08071548000,https://www.google.com/maps/place/Mu+Sigma/data=!4m7!3m6!1s0x3bae1220c2f49fa5:0xd566fea17d03bd11!8m2!3d12.9829885!4d77.7383232!16s%2Fg%2F119x0p5ql!19sChIJpZ_0wiASrjsREb0DfaH-ZtU?authuser=0&hl=en&rclk=1,https://www.mu-sigma.com/?utm_source=gbp&utm_medium=referral&utm_campaign=bengaluru,"['All official communication comes via @ mu-sigma.com email addresses', 'Janardhana.Rao@mu-sigma.com', 'All official communication comes via @ mu-sigma.com email addresses', 'info@mu-sigma.com', 'Sivagnanaselvam.L@mu-sigma.com']"
Relevance Lab Pvt. Ltd.,"Smartworks - Vaishnavi Tech Park, South Tower, 10th floor, Sy. No.16/1 and 17/2, Bellandur Gate, Sarjapur Main Rd, Ambalipura, Bengaluru, Karnataka 560103 ",04083920200,https://www.google.com/maps/place/Relevance+Lab+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae144501d2e229:0xad9928e02a4a17dc!8m2!3d12.9196422!4d77.6715625!16s%2Fg%2F1pp2x8kjy!19sChIJKeLSAUUUrjsR3BdKKuAoma0?authuser=0&hl=en&rclk=1,http://www.relevancelab.com/,"['legal.rl@relevancelab.com', 'marketing@relevancelab.com']"
IkonMytri Services Private Limited,"175 & 176, 91, Springboard, Bannerghatta Rd, Dollar Layout, Phase 4, Bilekahalli, Bengaluru, Karnataka 560078 ",07892730639,https://www.google.com/maps/place/IkonMytri+Services+Private+Limited/data=!4m7!3m6!1s0x3bae15ef633547f7:0x2208210cdde85ebd!8m2!3d12.9036986!4d77.6011074!16s%2Fg%2F11hzzwfgtc!19sChIJ90c1Y-8VrjsRvV7o3QwhCCI?authuser=0&hl=en&rclk=1,https://www.ikonmytri.com/contact-us/,"['info@ikonmytri.com', 'Abhilash.kh@Ikonmytri.com', 'Abhilash.kh@Ikonmytri.com']"
Milestone Software Technologies,"8 /1st floor, beside avy mart, KRITI Building ,SGR Dental College Road Munnekollala, Marathahalli, Bengaluru, Karnataka 560037 ",07338556636,https://www.google.com/maps/place/Milestone+Software+Technologies/data=!4m7!3m6!1s0x3bae137b62c07f85:0xafac5fd3a8e8246d!8m2!3d12.9497648!4d77.7010991!16s%2Fg%2F11ttb2kd5s!19sChIJhX_AYnsTrjsRbSToqNNfrK8?authuser=0&hl=en&rclk=1,https://milestonesoftwaretechnologies.co.in/,"['americassalessupport@milestonesys.com', 'americassalessupport@milestonesys.com', 'info@milestonetech.net', 'mile@vsnl.com', 'first_initial last@milestonepowered.com', 'sales@milestoneinternet.com']"
Mobinius,"2nd Floor, No. 311/ 19, 1st Main Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560082 ",08050892702,https://www.google.com/maps/place/Mobinius/data=!4m7!3m6!1s0x3bae15aec982b303:0xf383498363bdce95!8m2!3d12.9201419!4d77.5763759!16s%2Fg%2F1hjhfh_7f!19sChIJA7OCya4VrjsRlc69Y4NJg_M?authuser=0&hl=en&rclk=1,http://www.mobinius.com/,"['damodar@mobinius.com', 'Email ID: *****@mobinius.com', 'support@mobinius', 'first_initial}{last}@mobinius.com', 'xxxx@mobinius.com']"
CAMSDATA Technologies India Pvt. Ltd.,"271,1st Floor, 14th Cross, Chinmaya Mission Hospital Rd, Indiranagar, Bengaluru, Karnataka 560038 ",Not present on google business profiles,https://www.google.com/maps/place/CAMSDATA+Technologies+India+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae1410481e6837:0x72671ecf72d1f069!8m2!3d12.9766846!4d77.6356402!16s%2Fg%2F11dzdwxw_t!19sChIJN2geSBAUrjsRafDRcs8eZ3I?authuser=0&hl=en&rclk=1,http://www.camsdata.in/,"['info@camsdata.in', 'shweta29.leo@gmail.com', 'info@camsdata.in', ""first '.' last@camsdata.in""]"
Phygital-Insights,"#1321, 100 Feet Ring Rd, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078 ",Not present on google business profiles,https://www.google.com/maps/place/Phygital-Insights/data=!4m7!3m6!1s0x3bae15880e7653a5:0x93be79aa1a5aa01d!8m2!3d12.906548!4d77.5858909!16s%2Fg%2F11h2hffd5k!19sChIJpVN2DogVrjsRHaBaGqp5vpM?authuser=0&hl=en&rclk=1,https://www.phygital-insights.com/,"['connect@phygital-insights.com', 'connect@phygital-insights.com', 'connect@phygital-insights.com']"
Futurlytic Private Limited.,"No. 9 & 10, 1st Main Rd, Pampa Extension, Hebbal Kempapura, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560024 ",09113599811,https://www.google.com/maps/place/Futurlytic+Private+Limited./data=!4m7!3m6!1s0x3bae174bdd9de053:0x2c584ecfcbf3b314!8m2!3d13.055593!4d77.597725!16s%2Fg%2F11mfvj0_95!19sChIJU-Cd3UsXrjsRFLPzy89OWCw?authuser=0&hl=en&rclk=1,http://futurlytic.com/,"['mandal_jolly@hotmail.com', 'support@futurlytic.com', 'employer@internshala.com']"
GoodWorkLabs,"4th Floor, Akshay Tech Park, Plot No. 72 & 73, EPIP Zone Whitefield Road, Vijayanagar, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560066 ",09863077000,https://www.google.com/maps/place/GoodWorkLabs/data=!4m7!3m6!1s0x3bae11ef2078dbfd:0x2a48773a226c15c6!8m2!3d12.979772!4d77.724389!16s%2Fg%2F1ptxy5y3p!19sChIJ_dt4IO8RrjsRxhVsIjp3SCo?authuser=0&hl=en&rclk=1,https://www.goodworklabs.com/contact-us/,"['contact@goodworklabs.com', 'contact@goodworklabs.com', 'contact@goodworklabs.com', 'vishwas@goodworklabs.com', 'contact@goodworklabs.com', 'contact@goodworklabs.com']"
Eduleem School of Cloud and AI,"Outer Ring Rd, beside Patel Timber Mart, Jakkasandra, Sector V, HSR Layout, Bengaluru, Karnataka 560034 ",09606457497,https://www.google.com/maps/place/Eduleem+School+of+Cloud+and+AI/data=!4m7!3m6!1s0x3bae150f63c732ed:0xaf315d69eed537c1!8m2!3d12.916564!4d77.6358442!16s%2Fg%2F11k4w_6s2j!19sChIJ7TLHYw8VrjsRwTfV7mldMa8?authuser=0&hl=en&rclk=1,https://eduleem.com/cloud-computing-courses-in-bangalore/,"['Info@Eduleem.com', 'info@eduleem.com', 'info@eduleem.com']"
Data Collection Infotech (India) Private Limited,"DCIL, 105/106, 1st Floor, VTPC Model Export Park, 488/B, 2nd Stage, Peenya Industrial Area Phase IV, Peenya, Bengaluru, Karnataka 560058 ",08028367642,https://www.google.com/maps/place/Data+Collection+Infotech+%28India%29+Private+Limited/data=!4m7!3m6!1s0x3bae3cfa545763cf:0x47f598cfd2f19b33!8m2!3d13.0163795!4d77.5074062!16s%2Fg%2F1vfwb8m8!19sChIJz2NXVPo8rjsRM5vx0s-Y9Uc?authuser=0&hl=en&rclk=1,https://datacollectionindia.co.in/,"['sales@datacollectionindia.co.in', 'shekar@datacollectionindia co', 'sales@datacollectionindia.co.in', 'nara@datacollectionindia.com']"
Uttara,"#417, NKS Prime, 20th main, Chord Rd, 1st Block, Rajajinagar, Bengaluru, Karnataka 560010 ",08023528662,https://www.google.com/maps/place/Uttara/data=!4m7!3m6!1s0x3bae3d9ab1f18bf1:0x54a4aff61d8fbfc0!8m2!3d13.0000502!4d77.5500139!16s%2Fg%2F1hdz77sgv!19sChIJ8YvxsZo9rjsRwL-PHfavpFQ?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@uttarauniversity.edu.bd', 'administrator@uttarabank-bd.com', 'ustiedu02@gmail.com', 'bccsd.ccscmc@uttarabank-bd.com']"
Cortera Software Private Limited (A Moody's Analytics Company),"No.13/1, I Cross, Lavelle Road, Bengaluru, Karnataka 560001 ",Not present on google business profiles,https://www.google.com/maps/place/Cortera+Software+Private+Limited+%28A+Moody%27s+Analytics+Company%29/data=!4m7!3m6!1s0x3bae167c2f8c7179:0xdfca47e5a400d01b!8m2!3d12.9682435!4d77.595392!16s%2Fg%2F1hc0x3kt7!19sChIJeXGML3wWrjsRG9AApOVHyt8?authuser=0&hl=en&rclk=1,https://www.cortera.com/,"['pulsesupport@moodys.com', 'Ravi.Tripathi@moodys.com', 'clientservices@moodys.com']"
Smart N Technologies -Bangalore,"913, 28th Main Rd, Putlanpalya, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041 ",Not present on google business profiles,https://www.google.com/maps/place/Smart+N+Technologies+-Bangalore/data=!4m7!3m6!1s0x3bae150b3d451a61:0xdcfbdbc296bfaf6c!8m2!3d12.9203052!4d77.5949953!16s%2Fg%2F11y8d9bswj!19sChIJYRpFPQsVrjsRbK-_lsLb-9w?authuser=0&hl=en&rclk=1,http://www.smartntechnologies.com/,"['enquiries@smartertechnologies.com', 'finance@smartngreentech.com', 'smartkol73@rediffmail.com', 'xxxx@sng-tech.com']"
Convergytics Solutions Private Limited,"5/1 Gulmohur Enclave Road, Post, Gate, Kundalahalli, Marathahalli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/Convergytics+Solutions+Private+Limited/data=!4m7!3m6!1s0x3bae13e6ddce6705:0x785a27fb4f404147!8m2!3d12.954604!4d77.7128578!16s%2Fg%2F11c6m4n00p!19sChIJBWfO3eYTrjsRR0FAT_snWng?authuser=0&hl=en&rclk=1,https://convergytics.net/,"['sanjeev@convergytics.net', 'randhir@convergytics.net', 'info@convergytics.net']"
PiSquare,"Unit of Arima Analytics Private Limited, GoSpaze 3rd & 4th Floor, Aishwarya Complex Survey 3/2 Sarjapur Main Road, Bellandur Gate Rd, above Aishwarya Hyper City, Bengaluru, Karnataka 560103 ",08049745544,https://www.google.com/maps/place/PiSquare/data=!4m7!3m6!1s0x3bae156ecb3e36e1:0xcc25f883a3cbb35d!8m2!3d12.9203775!4d77.667661!16s%2Fg%2F11g1_psn_t!19sChIJ4TY-y24VrjsRXbPLo4P4Jcw?authuser=0&hl=en&rclk=1,https://pisquare.io/,"['pisquare@gmail.com', 'info@pisquarecables.com', 'ravi@pisquaretech.com', 'pisquareconsulting@gmail.com']"
Analytics Space,"677, 13th Cross, 27th Main Rd, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102 ",Not present on google business profiles,https://www.google.com/maps/place/Analytics+Space/data=!4m7!3m6!1s0x3bae15ba16b18b2f:0x601762f1e224c409!8m2!3d12.915969!4d77.65011!16s%2Fg%2F11v17hhl4v!19sChIJL4uxFroVrjsRCcQk4vFiF2A?authuser=0&hl=en&rclk=1,https://analyticsspace.co.in/,"[""Sudhakar's email address is **@analyticsspace.co.in""]"
